icd_code,icd_version,comorbidity
M0530,10,Rheumatoid arthritis/collagen vascular diseases
M0531,10,Rheumatoid arthritis/collagen vascular diseases
M05311,10,Rheumatoid arthritis/collagen vascular diseases
M05312,10,Rheumatoid arthritis/collagen vascular diseases
M05319,10,Rheumatoid arthritis/collagen vascular diseases
M0532,10,Rheumatoid arthritis/collagen vascular diseases
M05321,10,Rheumatoid arthritis/collagen vascular diseases
M05322,10,Rheumatoid arthritis/collagen vascular diseases
M05329,10,Rheumatoid arthritis/collagen vascular diseases
M0533,10,Rheumatoid arthritis/collagen vascular diseases
M05331,10,Rheumatoid arthritis/collagen vascular diseases
M05332,10,Rheumatoid arthritis/collagen vascular diseases
M05339,10,Rheumatoid arthritis/collagen vascular diseases
M0534,10,Rheumatoid arthritis/collagen vascular diseases
M05341,10,Rheumatoid arthritis/collagen vascular diseases
M05342,10,Rheumatoid arthritis/collagen vascular diseases
M05349,10,Rheumatoid arthritis/collagen vascular diseases
M0535,10,Rheumatoid arthritis/collagen vascular diseases
M05351,10,Rheumatoid arthritis/collagen vascular diseases
M05352,10,Rheumatoid arthritis/collagen vascular diseases
M05359,10,Rheumatoid arthritis/collagen vascular diseases
M0536,10,Rheumatoid arthritis/collagen vascular diseases
M05361,10,Rheumatoid arthritis/collagen vascular diseases
M05362,10,Rheumatoid arthritis/collagen vascular diseases
M05369,10,Rheumatoid arthritis/collagen vascular diseases
M0537,10,Rheumatoid arthritis/collagen vascular diseases
M05371,10,Rheumatoid arthritis/collagen vascular diseases
M05372,10,Rheumatoid arthritis/collagen vascular diseases
M05379,10,Rheumatoid arthritis/collagen vascular diseases
M0539,10,Rheumatoid arthritis/collagen vascular diseases
M054,10,Rheumatoid arthritis/collagen vascular diseases
M0540,10,Rheumatoid arthritis/collagen vascular diseases
M0541,10,Rheumatoid arthritis/collagen vascular diseases
M05411,10,Rheumatoid arthritis/collagen vascular diseases
M05412,10,Rheumatoid arthritis/collagen vascular diseases
M05419,10,Rheumatoid arthritis/collagen vascular diseases
M0542,10,Rheumatoid arthritis/collagen vascular diseases
M05421,10,Rheumatoid arthritis/collagen vascular diseases
M05422,10,Rheumatoid arthritis/collagen vascular diseases
M05429,10,Rheumatoid arthritis/collagen vascular diseases
M0543,10,Rheumatoid arthritis/collagen vascular diseases
M05431,10,Rheumatoid arthritis/collagen vascular diseases
M05432,10,Rheumatoid arthritis/collagen vascular diseases
M05439,10,Rheumatoid arthritis/collagen vascular diseases
M0544,10,Rheumatoid arthritis/collagen vascular diseases
M05441,10,Rheumatoid arthritis/collagen vascular diseases
M05442,10,Rheumatoid arthritis/collagen vascular diseases
M05449,10,Rheumatoid arthritis/collagen vascular diseases
M0545,10,Rheumatoid arthritis/collagen vascular diseases
M05451,10,Rheumatoid arthritis/collagen vascular diseases
M05452,10,Rheumatoid arthritis/collagen vascular diseases
M05459,10,Rheumatoid arthritis/collagen vascular diseases
M0546,10,Rheumatoid arthritis/collagen vascular diseases
M05461,10,Rheumatoid arthritis/collagen vascular diseases
M05462,10,Rheumatoid arthritis/collagen vascular diseases
M05469,10,Rheumatoid arthritis/collagen vascular diseases
M0547,10,Rheumatoid arthritis/collagen vascular diseases
M05471,10,Rheumatoid arthritis/collagen vascular diseases
M05472,10,Rheumatoid arthritis/collagen vascular diseases
M05479,10,Rheumatoid arthritis/collagen vascular diseases
M0549,10,Rheumatoid arthritis/collagen vascular diseases
M055,10,Rheumatoid arthritis/collagen vascular diseases
M0550,10,Rheumatoid arthritis/collagen vascular diseases
M0551,10,Rheumatoid arthritis/collagen vascular diseases
M05511,10,Rheumatoid arthritis/collagen vascular diseases
M05512,10,Rheumatoid arthritis/collagen vascular diseases
M05519,10,Rheumatoid arthritis/collagen vascular diseases
M0552,10,Rheumatoid arthritis/collagen vascular diseases
M05521,10,Rheumatoid arthritis/collagen vascular diseases
M05522,10,Rheumatoid arthritis/collagen vascular diseases
M05529,10,Rheumatoid arthritis/collagen vascular diseases
M0553,10,Rheumatoid arthritis/collagen vascular diseases
M05531,10,Rheumatoid arthritis/collagen vascular diseases
M05532,10,Rheumatoid arthritis/collagen vascular diseases
M05539,10,Rheumatoid arthritis/collagen vascular diseases
M0554,10,Rheumatoid arthritis/collagen vascular diseases
M05541,10,Rheumatoid arthritis/collagen vascular diseases
M05542,10,Rheumatoid arthritis/collagen vascular diseases
M05549,10,Rheumatoid arthritis/collagen vascular diseases
M0555,10,Rheumatoid arthritis/collagen vascular diseases
M05551,10,Rheumatoid arthritis/collagen vascular diseases
M05552,10,Rheumatoid arthritis/collagen vascular diseases
M05559,10,Rheumatoid arthritis/collagen vascular diseases
M0556,10,Rheumatoid arthritis/collagen vascular diseases
M05561,10,Rheumatoid arthritis/collagen vascular diseases
M05562,10,Rheumatoid arthritis/collagen vascular diseases
M05569,10,Rheumatoid arthritis/collagen vascular diseases
M0557,10,Rheumatoid arthritis/collagen vascular diseases
M05571,10,Rheumatoid arthritis/collagen vascular diseases
M05572,10,Rheumatoid arthritis/collagen vascular diseases
M05579,10,Rheumatoid arthritis/collagen vascular diseases
M0559,10,Rheumatoid arthritis/collagen vascular diseases
M056,10,Rheumatoid arthritis/collagen vascular diseases
M0560,10,Rheumatoid arthritis/collagen vascular diseases
M0561,10,Rheumatoid arthritis/collagen vascular diseases
M05611,10,Rheumatoid arthritis/collagen vascular diseases
M05612,10,Rheumatoid arthritis/collagen vascular diseases
M05619,10,Rheumatoid arthritis/collagen vascular diseases
M0562,10,Rheumatoid arthritis/collagen vascular diseases
M05621,10,Rheumatoid arthritis/collagen vascular diseases
M05622,10,Rheumatoid arthritis/collagen vascular diseases
M05629,10,Rheumatoid arthritis/collagen vascular diseases
M0563,10,Rheumatoid arthritis/collagen vascular diseases
M05631,10,Rheumatoid arthritis/collagen vascular diseases
M05632,10,Rheumatoid arthritis/collagen vascular diseases
M05639,10,Rheumatoid arthritis/collagen vascular diseases
M0564,10,Rheumatoid arthritis/collagen vascular diseases
M05641,10,Rheumatoid arthritis/collagen vascular diseases
M05642,10,Rheumatoid arthritis/collagen vascular diseases
M05649,10,Rheumatoid arthritis/collagen vascular diseases
M0565,10,Rheumatoid arthritis/collagen vascular diseases
M05651,10,Rheumatoid arthritis/collagen vascular diseases
M05652,10,Rheumatoid arthritis/collagen vascular diseases
M05659,10,Rheumatoid arthritis/collagen vascular diseases
M0566,10,Rheumatoid arthritis/collagen vascular diseases
M05661,10,Rheumatoid arthritis/collagen vascular diseases
M05662,10,Rheumatoid arthritis/collagen vascular diseases
M05669,10,Rheumatoid arthritis/collagen vascular diseases
M0567,10,Rheumatoid arthritis/collagen vascular diseases
M05671,10,Rheumatoid arthritis/collagen vascular diseases
M05672,10,Rheumatoid arthritis/collagen vascular diseases
M05679,10,Rheumatoid arthritis/collagen vascular diseases
M0569,10,Rheumatoid arthritis/collagen vascular diseases
M057,10,Rheumatoid arthritis/collagen vascular diseases
M0570,10,Rheumatoid arthritis/collagen vascular diseases
M0571,10,Rheumatoid arthritis/collagen vascular diseases
M05711,10,Rheumatoid arthritis/collagen vascular diseases
M05712,10,Rheumatoid arthritis/collagen vascular diseases
M05719,10,Rheumatoid arthritis/collagen vascular diseases
M0572,10,Rheumatoid arthritis/collagen vascular diseases
M05721,10,Rheumatoid arthritis/collagen vascular diseases
M05722,10,Rheumatoid arthritis/collagen vascular diseases
M05729,10,Rheumatoid arthritis/collagen vascular diseases
M0573,10,Rheumatoid arthritis/collagen vascular diseases
M05731,10,Rheumatoid arthritis/collagen vascular diseases
M05732,10,Rheumatoid arthritis/collagen vascular diseases
M05739,10,Rheumatoid arthritis/collagen vascular diseases
M0574,10,Rheumatoid arthritis/collagen vascular diseases
M05741,10,Rheumatoid arthritis/collagen vascular diseases
M05742,10,Rheumatoid arthritis/collagen vascular diseases
M05749,10,Rheumatoid arthritis/collagen vascular diseases
M0575,10,Rheumatoid arthritis/collagen vascular diseases
M05751,10,Rheumatoid arthritis/collagen vascular diseases
M05752,10,Rheumatoid arthritis/collagen vascular diseases
M05759,10,Rheumatoid arthritis/collagen vascular diseases
M0576,10,Rheumatoid arthritis/collagen vascular diseases
M05761,10,Rheumatoid arthritis/collagen vascular diseases
M05762,10,Rheumatoid arthritis/collagen vascular diseases
M05769,10,Rheumatoid arthritis/collagen vascular diseases
M0577,10,Rheumatoid arthritis/collagen vascular diseases
M05771,10,Rheumatoid arthritis/collagen vascular diseases
M05772,10,Rheumatoid arthritis/collagen vascular diseases
M05779,10,Rheumatoid arthritis/collagen vascular diseases
M0579,10,Rheumatoid arthritis/collagen vascular diseases
M058,10,Rheumatoid arthritis/collagen vascular diseases
M0580,10,Rheumatoid arthritis/collagen vascular diseases
M0581,10,Rheumatoid arthritis/collagen vascular diseases
M05811,10,Rheumatoid arthritis/collagen vascular diseases
M05812,10,Rheumatoid arthritis/collagen vascular diseases
M05819,10,Rheumatoid arthritis/collagen vascular diseases
M0582,10,Rheumatoid arthritis/collagen vascular diseases
M05821,10,Rheumatoid arthritis/collagen vascular diseases
M05822,10,Rheumatoid arthritis/collagen vascular diseases
M05829,10,Rheumatoid arthritis/collagen vascular diseases
M0583,10,Rheumatoid arthritis/collagen vascular diseases
M05831,10,Rheumatoid arthritis/collagen vascular diseases
M05832,10,Rheumatoid arthritis/collagen vascular diseases
M05839,10,Rheumatoid arthritis/collagen vascular diseases
M0584,10,Rheumatoid arthritis/collagen vascular diseases
M05841,10,Rheumatoid arthritis/collagen vascular diseases
M05842,10,Rheumatoid arthritis/collagen vascular diseases
M05849,10,Rheumatoid arthritis/collagen vascular diseases
M0585,10,Rheumatoid arthritis/collagen vascular diseases
M05851,10,Rheumatoid arthritis/collagen vascular diseases
M05852,10,Rheumatoid arthritis/collagen vascular diseases
M05859,10,Rheumatoid arthritis/collagen vascular diseases
M0586,10,Rheumatoid arthritis/collagen vascular diseases
M05861,10,Rheumatoid arthritis/collagen vascular diseases
M05862,10,Rheumatoid arthritis/collagen vascular diseases
M05869,10,Rheumatoid arthritis/collagen vascular diseases
M0587,10,Rheumatoid arthritis/collagen vascular diseases
M05871,10,Rheumatoid arthritis/collagen vascular diseases
M05872,10,Rheumatoid arthritis/collagen vascular diseases
M05879,10,Rheumatoid arthritis/collagen vascular diseases
M0589,10,Rheumatoid arthritis/collagen vascular diseases
M059,10,Rheumatoid arthritis/collagen vascular diseases
M06,10,Rheumatoid arthritis/collagen vascular diseases
M060,10,Rheumatoid arthritis/collagen vascular diseases
M0600,10,Rheumatoid arthritis/collagen vascular diseases
M0601,10,Rheumatoid arthritis/collagen vascular diseases
M06011,10,Rheumatoid arthritis/collagen vascular diseases
M06012,10,Rheumatoid arthritis/collagen vascular diseases
M06019,10,Rheumatoid arthritis/collagen vascular diseases
M0602,10,Rheumatoid arthritis/collagen vascular diseases
M06021,10,Rheumatoid arthritis/collagen vascular diseases
M06022,10,Rheumatoid arthritis/collagen vascular diseases
M06029,10,Rheumatoid arthritis/collagen vascular diseases
M0603,10,Rheumatoid arthritis/collagen vascular diseases
M06031,10,Rheumatoid arthritis/collagen vascular diseases
M06032,10,Rheumatoid arthritis/collagen vascular diseases
M06039,10,Rheumatoid arthritis/collagen vascular diseases
M0604,10,Rheumatoid arthritis/collagen vascular diseases
M06041,10,Rheumatoid arthritis/collagen vascular diseases
M06042,10,Rheumatoid arthritis/collagen vascular diseases
M06049,10,Rheumatoid arthritis/collagen vascular diseases
M0605,10,Rheumatoid arthritis/collagen vascular diseases
M06051,10,Rheumatoid arthritis/collagen vascular diseases
M06052,10,Rheumatoid arthritis/collagen vascular diseases
M06059,10,Rheumatoid arthritis/collagen vascular diseases
M0606,10,Rheumatoid arthritis/collagen vascular diseases
M06061,10,Rheumatoid arthritis/collagen vascular diseases
M06062,10,Rheumatoid arthritis/collagen vascular diseases
M06069,10,Rheumatoid arthritis/collagen vascular diseases
M0607,10,Rheumatoid arthritis/collagen vascular diseases
M06071,10,Rheumatoid arthritis/collagen vascular diseases
M06072,10,Rheumatoid arthritis/collagen vascular diseases
M06079,10,Rheumatoid arthritis/collagen vascular diseases
M0608,10,Rheumatoid arthritis/collagen vascular diseases
M0609,10,Rheumatoid arthritis/collagen vascular diseases
M061,10,Rheumatoid arthritis/collagen vascular diseases
M062,10,Rheumatoid arthritis/collagen vascular diseases
M0620,10,Rheumatoid arthritis/collagen vascular diseases
M0621,10,Rheumatoid arthritis/collagen vascular diseases
M06211,10,Rheumatoid arthritis/collagen vascular diseases
